LECROYWP740Zi,47836,Waveform,
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1,
#1,3/1/2007 6:25,0,
Time,Ch1,,
Second,value,,
-1.98E-08,-0.0286033,,
-1.98E-08,-0.0299627,,
-1.98E-08,-0.0315441,,
-1.97E-08,-0.0325706,,
-1.97E-08,-0.0325706,,
-1.97E-08,-0.0315718,,
-1.97E-08,-0.0301847,,
-1.96E-08,-0.0292691,,
-1.96E-08,-0.0294911,,
-1.96E-08,-0.0308505,,
-1.96E-08,-0.0327093,,
-1.95E-08,-0.0342907,,
-1.95E-08,-0.0348455,,
-1.95E-08,-0.0342907,,
-1.95E-08,-0.0331532,,
-1.94E-08,-0.0320712,,
-1.94E-08,-0.0315441,,
-1.94E-08,-0.0314886,,
-1.94E-08,-0.0313221,,
-1.93E-08,-0.0303511,,
-1.93E-08,-0.0282149,,
-1.93E-08,-0.0253018,,
-1.93E-08,-0.0225553,,
-1.92E-08,-0.0211404,,
-1.92E-08,-0.0217785,,
-1.92E-08,-0.0242753,,
-1.92E-08,-0.0275768,,
-1.91E-08,-0.0303234,,
-1.91E-08,-0.0314886,,
-1.91E-08,-0.0308782,,
-1.91E-08,-0.0291582,,
-1.90E-08,-0.0274936,,
-1.90E-08,-0.0268555,,
-1.90E-08,-0.02766,,
-1.90E-08,-0.0294633,,
-1.89E-08,-0.0314331,,
-1.89E-08,-0.0326538,,
-1.89E-08,-0.0327093,,
-1.89E-08,-0.0318215,,
-1.88E-08,-0.0305176,,
-1.88E-08,-0.0295188,,
-1.88E-08,-0.0291304,,
-1.88E-08,-0.0294356,,
-1.87E-08,-0.0302401,,
-1.87E-08,-0.0312112,,
-1.87E-08,-0.0322654,,
-1.87E-08,-0.0332919,,
-1.86E-08,-0.0342629,,
-1.86E-08,-0.034901,,
-1.86E-08,-0.0347346,,
-1.86E-08,-0.0333751,,
-1.85E-08,-0.0307118,,
-1.85E-08,-0.0271606,,
-1.85E-08,-0.0235818,,
-1.85E-08,-0.0210571,,
-1.84E-08,-0.020419,,
-1.84E-08,-0.0219449,,
-1.84E-08,-0.0251354,,
-1.84E-08,-0.0290194,,
-1.83E-08,-0.0325428,,
-1.83E-08,-0.034901,,
-1.83E-08,-0.0357888,,
-1.83E-08,-0.0355114,,
-1.82E-08,-0.0345403,,
-1.82E-08,-0.0332919,,
-1.82E-08,-0.0317383,,
-1.82E-08,-0.0296021,,
-1.81E-08,-0.0265225,,
-1.81E-08,-0.0223888,,
-1.81E-08,-0.0177557,,
-1.81E-08,-0.0137052,,
-1.80E-08,-0.0115689,,
-1.80E-08,-0.012318,,
-1.80E-08,-0.0160633,,
-1.80E-08,-0.0218062,,
-1.79E-08,-0.0278542,,
-1.79E-08,-0.0324596,,
-1.79E-08,-0.0345958,,
-1.79E-08,-0.0341519,,
-1.78E-08,-0.0320157,,
-1.78E-08,-0.0293801,,
-1.78E-08,-0.0271606,,
-1.78E-08,-0.0255793,,
-1.77E-08,-0.0244141,,
-1.77E-08,-0.0231379,,
-1.77E-08,-0.0215565,,
-1.77E-08,-0.0198364,,
-1.76E-08,-0.0186435,,
-1.76E-08,-0.0186435,,
-1.76E-08,-0.0202526,,
-1.76E-08,-0.0232766,,
-1.75E-08,-0.0271052,,
-1.75E-08,-0.030795,,
-1.75E-08,-0.0336248,,
-1.75E-08,-0.0350952,,
-1.74E-08,-0.0352339,,
-1.74E-08,-0.0341242,,
-1.74E-08,-0.0320989,,
-1.74E-08,-0.0292414,,
-1.73E-08,-0.025607,,
-1.73E-08,-0.0212791,,
-1.73E-08,-0.0165905,,
-1.73E-08,-0.0122625,,
-1.72E-08,-0.00915527,,
-1.72E-08,-0.00818426,,
-1.72E-08,-0.00971014,,
-1.72E-08,-0.0134277,,
-1.71E-08,-0.0184493,,
-1.71E-08,-0.0235818,,
-1.71E-08,-0.027771,,
-1.71E-08,-0.0302956,,
-1.70E-08,-0.0309892,,
-1.70E-08,-0.0299627,,
-1.70E-08,-0.0276323,,
-1.70E-08,-0.0244695,,
-1.69E-08,-0.0209184,,
-1.69E-08,-0.0173673,,
-1.69E-08,-0.0142878,,
-1.69E-08,-0.0121793,,
-1.68E-08,-0.011458,,
-1.68E-08,-0.0123735,,
-1.68E-08,-0.0148149,,
-1.68E-08,-0.0182828,,
-1.67E-08,-0.0220559,,
-1.67E-08,-0.0251909,,
-1.67E-08,-0.0268832,,
-1.67E-08,-0.0269664,,
-1.66E-08,-0.0257735,,
-1.66E-08,-0.0241644,,
-1.66E-08,-0.0232766,,
-1.66E-08,-0.0238869,,
-1.65E-08,-0.0262729,,
-1.65E-08,-0.0300182,,
-1.65E-08,-0.0343184,,
-1.65E-08,-0.038147,,
-1.64E-08,-0.0406716,,
-1.64E-08,-0.0414762,,
-1.64E-08,-0.0405606,,
-1.64E-08,-0.0383412,,
-1.63E-08,-0.0354559,,
-1.63E-08,-0.0326816,,
-1.63E-08,-0.0306563,,
-1.63E-08,-0.029713,,
-1.62E-08,-0.0299905,,
-1.62E-08,-0.031017,,
-1.62E-08,-0.0320157,,
-1.62E-08,-0.0320435,,
-1.61E-08,-0.0303234,,
-1.61E-08,-0.026911,,
-1.61E-08,-0.022583,,
-1.61E-08,-0.0185602,,
-1.60E-08,-0.0161188,,
-1.60E-08,-0.0159524,,
-1.60E-08,-0.0178667,,
-1.60E-08,-0.0209739,,
-1.59E-08,-0.0242199,,
-1.59E-08,-0.0267722,,
-1.59E-08,-0.0284923,,
-1.59E-08,-0.0297685,,
-1.58E-08,-0.0310447,,
-1.58E-08,-0.0324041,,
-1.58E-08,-0.0334029,,
-1.58E-08,-0.0332364,,
-1.57E-08,-0.0313221,,
-1.57E-08,-0.0277155,,
-1.57E-08,-0.0233043,,
-1.57E-08,-0.0195035,,
-1.56E-08,-0.017506,,
-1.56E-08,-0.0177002,,
-1.56E-08,-0.019559,,
-1.56E-08,-0.0216397,,
-1.55E-08,-0.022583,,
-1.55E-08,-0.0215565,,
-1.55E-08,-0.0187544,,
-1.55E-08,-0.0152588,,
-1.54E-08,-0.0125677,,
-1.54E-08,-0.0117077,,
-1.54E-08,-0.0129006,,
-1.54E-08,-0.0155362,,
-1.53E-08,-0.0184493,,
-1.53E-08,-0.0205023,,
-1.53E-08,-0.0209462,,
-1.53E-08,-0.0198364,,
-1.52E-08,-0.0176725,,
-1.52E-08,-0.015342,,
-1.52E-08,-0.0135665,,
-1.52E-08,-0.0127342,,
-1.51E-08,-0.0128729,,
-1.51E-08,-0.0135942,,
-1.51E-08,-0.0145652,,
-1.51E-08,-0.0156195,,
-1.50E-08,-0.0167847,,
-1.50E-08,-0.0181718,,
-1.50E-08,-0.0197255,,
-1.50E-08,-0.0210571,,
-1.49E-08,-0.0214178,,
-1.49E-08,-0.0201693,,
-1.49E-08,-0.0170898,,
-1.49E-08,-0.0126787,,
-1.48E-08,-0.00823975,,
-1.48E-08,-0.00521573,,
-1.48E-08,-0.00482733,,
-1.48E-08,-0.00724099,,
-1.47E-08,-0.0117354,,
-1.47E-08,-0.0167292,,
-1.47E-08,-0.0206687,,
-1.47E-08,-0.0224165,,
-1.46E-08,-0.0217785,,
-1.46E-08,-0.0191983,,
-1.46E-08,-0.0155362,,
-1.46E-08,-0.0115967,,
-1.45E-08,-0.0080178,,
-1.45E-08,-0.00521573,,
-1.45E-08,-0.00352339,,
-1.45E-08,-0.00319047,,
-1.44E-08,-0.00446666,,
-1.44E-08,-0.00715776,,
-1.44E-08,-0.0106257,,
-1.44E-08,-0.0138716,,
-1.43E-08,-0.0159524,,
-1.43E-08,-0.0162853,,
-1.43E-08,-0.0149259,,
-1.43E-08,-0.0127619,,
