LECROYWP740Zi,47836,Waveform,
Segments,1,SegmentSize,4002
Segment,TrigTime,TimeSinceSegment1,
#1,3/1/2007 5:03,0,
Time,Ch1,,
Second,Value,,
-2.42E-08,0.00169567,,
-2.42E-08,0.00352672,,
-2.42E-08,0.00435902,,
-2.41E-08,0.0036377,,
-2.41E-08,0.00152921,,
-2.41E-08,-0.00113414,,
-2.41E-08,-0.0033536,,
-2.40E-08,-0.00410267,,
-2.40E-08,-0.00307617,,
-2.40E-08,-0.000662509,,
-2.40E-08,0.00205633,,
-2.39E-08,0.00394287,,
-2.39E-08,0.00438676,,
-2.39E-08,0.00338801,,
-2.39E-08,0.00169567,,
-2.38E-08,0.000253018,,
-2.38E-08,-0.000107644,,
-2.38E-08,0.000752397,,
-2.38E-08,0.00236151,,
-2.37E-08,0.00377641,,
-2.37E-08,0.00427579,,
-2.37E-08,0.00336026,,
-2.37E-08,0.00130726,,
-2.36E-08,-0.00127286,,
-2.36E-08,-0.00368652,,
-2.36E-08,-0.00551758,,
-2.36E-08,-0.00665505,,
-2.35E-08,-0.0072654,,
-2.35E-08,-0.00748735,,
-2.35E-08,-0.00723766,,
-2.35E-08,-0.00626665,,
-2.34E-08,-0.00440785,,
-2.34E-08,-0.00166127,,
-2.34E-08,0.00155695,,
-2.34E-08,0.00446999,,
-2.33E-08,0.00632879,,
-2.33E-08,0.00668945,,
-2.33E-08,0.00560747,,
-2.33E-08,0.0036377,,
-2.32E-08,0.00158469,,
-2.32E-08,0.000169789,,
-2.32E-08,-0.000385076,,
-2.32E-08,-0.00032959,,
-2.31E-08,-0.00032959,,
-2.31E-08,-0.000939941,,
-2.31E-08,-0.00224387,,
-2.31E-08,-0.00371427,,
-2.30E-08,-0.00435236,,
-2.30E-08,-0.00329812,,
-2.30E-08,-0.000357333,,
-2.30E-08,0.00369318,,
-2.29E-08,0.00738303,,
-2.29E-08,0.00918635,,
-2.29E-08,0.00804887,,
-2.29E-08,0.00416482,,
-2.28E-08,-0.00127286,,
-2.28E-08,-0.00637762,,
-2.28E-08,-0.00942938,,
-2.28E-08,-0.00945712,,
-2.27E-08,-0.00662731,,
-2.27E-08,-0.00221613,,
-2.27E-08,0.00205633,,
-2.27E-08,0.00460871,,
-2.26E-08,0.00452548,,
-2.26E-08,0.00205633,,
-2.26E-08,-0.00163352,,
-2.26E-08,-0.00485174,,
-2.25E-08,-0.00593373,,
-2.25E-08,-0.00407493,,
-2.25E-08,0.000585938,,
-2.25E-08,0.00680043,,
-2.24E-08,0.012682,,
-2.24E-08,0.0164273,,
-2.24E-08,0.0169545,,
-2.24E-08,0.0142356,,
-2.23E-08,0.00940829,,
-2.23E-08,0.00427579,,
-2.23E-08,0.000752397,,
-2.23E-08,-7.99E-05,,
-2.22E-08,0.00186213,,
-2.22E-08,0.00552424,,
-2.22E-08,0.00926958,,
-2.22E-08,0.0115723,,
-2.21E-08,0.0116555,,
-2.21E-08,0.00971347,,
-2.21E-08,0.00677268,,
-2.21E-08,0.00405384,,
-2.20E-08,0.00238925,,
-2.20E-08,0.0019731,,
-2.20E-08,0.00233376,,
-2.20E-08,0.00272217,,
-2.19E-08,0.00261119,,
-2.19E-08,0.00208407,,
-2.19E-08,0.00158469,,
-2.19E-08,0.00155695,,
-2.18E-08,0.00225053,,
-2.18E-08,0.00338801,,
-2.18E-08,0.00449774,,
-2.18E-08,0.00510809,,
-2.17E-08,0.0050526,,
-2.17E-08,0.00446999,,
-2.17E-08,0.00372093,,
-2.17E-08,0.00311057,,
-2.16E-08,0.00274991,,
-2.16E-08,0.00258345,,
-2.16E-08,0.00241699,,
-2.16E-08,0.0021673,,
-2.15E-08,0.00208407,,
-2.15E-08,0.00258345,,
-2.15E-08,0.00408159,,
-2.15E-08,0.00668945,,
-2.14E-08,0.0100464,,
-2.14E-08,0.0132923,,
-2.14E-08,0.0153731,,
-2.14E-08,0.0155118,,
-2.13E-08,0.013653,,
-2.13E-08,0.0104348,,
-2.13E-08,0.0071056,,
-2.13E-08,0.00483066,,
-2.12E-08,0.00413707,,
-2.12E-08,0.00474743,,
-2.12E-08,0.00552424,,
-2.12E-08,0.00516357,,
-2.11E-08,0.00286088,,
-2.11E-08,-0.00118963,,
-2.11E-08,-0.00579501,,
-2.11E-08,-0.0091242,,
-2.10E-08,-0.00967907,,
-2.10E-08,-0.00690474,,
-2.10E-08,-0.00166127,,
-2.10E-08,0.00416482,,
-2.09E-08,0.00829856,,
-2.09E-08,0.00924183,,
-2.09E-08,0.0067172,,
-2.09E-08,0.00180664,,
-2.08E-08,-0.00352006,,
-2.08E-08,-0.00723766,,
-2.08E-08,-0.00820867,,
-2.08E-08,-0.00637762,,
-2.07E-08,-0.00282648,,
-2.07E-08,0.0009466,,
-2.07E-08,0.0036377,,
-2.07E-08,0.00463645,,
-2.06E-08,0.00430353,,
-2.06E-08,0.00322155,,
-2.06E-08,0.00211182,,
-2.06E-08,0.00111306,,
-2.05E-08,-5.22E-05,,
-2.05E-08,-0.00171675,,
-2.05E-08,-0.0039917,,
-2.05E-08,-0.00640536,,
-2.04E-08,-0.0079035,,
-2.04E-08,-0.00759832,,
-2.04E-08,-0.00510143,,
-2.04E-08,-0.000939941,,
-2.03E-08,0.00372093,,
-2.03E-08,0.00746626,,
-2.03E-08,0.00918635,,
-2.03E-08,0.00854825,,
-2.02E-08,0.00596813,,
-2.02E-08,0.00233376,,
-2.02E-08,-0.00138383,,
-2.02E-08,-0.00440785,,
-2.01E-08,-0.00637762,,
-2.01E-08,-0.00718217,,
-2.01E-08,-0.00698797,,
-2.01E-08,-0.00598921,,
-2.00E-08,-0.00440785,,
-2.00E-08,-0.00243808,,
-2.00E-08,-0.00041282,,
-2.00E-08,0.00133501,,
-1.99E-08,0.00250022,,
-1.99E-08,0.00294411,,
-1.99E-08,0.00286088,,
-1.99E-08,0.00274991,,
-1.98E-08,0.00305509,,
-1.98E-08,0.00410933,,
-1.98E-08,0.00577393,,
-1.98E-08,0.00752175,,
-1.97E-08,0.00863148,,
-1.97E-08,0.00857599,,
-1.97E-08,0.00727206,,
-1.97E-08,0.00502486,,
-1.96E-08,0.00255571,,
-1.96E-08,0.000558194,,
-1.96E-08,-0.000468306,,
-1.96E-08,-0.000551536,,
-1.95E-08,8.66E-05,,
-1.95E-08,0.00102983,,
-1.95E-08,0.00191761,,
-1.95E-08,0.00255571,,
-1.94E-08,0.00294411,,
-1.94E-08,0.0031938,,
-1.94E-08,0.00349898,,
-1.94E-08,0.00391513,,
-1.93E-08,0.00435902,,
-1.93E-08,0.00469194,,
-1.93E-08,0.00463645,,
-1.93E-08,0.00391513,,
-1.92E-08,0.00238925,,
-1.92E-08,3.33E-06,,
-1.92E-08,-0.0029652,,
-1.92E-08,-0.00598921,,
-1.91E-08,-0.00826416,,
-1.91E-08,-0.00893,,
-1.91E-08,-0.0072654,,
-1.91E-08,-0.00310392,,
-1.90E-08,0.00288863,,
-1.90E-08,0.00940829,,
-1.90E-08,0.0147627,,
-1.90E-08,0.0173706,,
-1.89E-08,0.0163996,,
-1.89E-08,0.0120716,,
-1.89E-08,0.00560747,,
-1.89E-08,-0.0013006,,
-1.88E-08,-0.00673828,,
-1.88E-08,-0.0093184,,
-1.88E-08,-0.00854159,,
-1.88E-08,-0.00485174,,
-1.87E-08,0.000613681,,
-1.87E-08,0.00638428,,
-1.87E-08,0.0111839,,
-1.87E-08,0.0143188,,
-1.86E-08,0.015706,,
-1.86E-08,0.015817,,
-1.86E-08,0.0154008,,
-1.86E-08,0.0149569,,
-1.85E-08,0.0145685,,
-1.85E-08,0.013875,,
-1.85E-08,0.0123491,,
-1.85E-08,0.00960249,,
-1.84E-08,0.00591264,,
