LECROYWP740Zi,47836,Waveform,
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1,
#1,3/1/2007 1:39,0,
Time,Ch1,,
Second,Value,,
-3.04E-08,0.0691519,,
-3.04E-08,0.0685416,,
-3.03E-08,0.0733134,,
-3.03E-08,0.082108,,
-3.02E-08,0.0877677,,
-3.02E-08,0.0834675,,
-3.01E-08,0.0703726,,
-3.01E-08,0.0571946,,
-3.00E-08,0.0519789,,
-3.00E-08,0.0552526,,
-2.99E-08,0.0614671,,
-2.99E-08,0.0645743,,
-2.98E-08,0.0615225,,
-2.98E-08,0.0539209,,
-2.97E-08,0.0472903,,
-2.97E-08,0.0456534,,
-2.96E-08,0.0472625,,
-2.96E-08,0.0473735,,
-2.95E-08,0.045265,,
-2.95E-08,0.0448211,,
-2.94E-08,0.0484,,
-2.94E-08,0.0540874,,
-2.93E-08,0.0591366,,
-2.93E-08,0.0623271,,
-2.92E-08,0.0621329,,
-2.92E-08,0.0576662,,
-2.91E-08,0.0529499,,
-2.91E-08,0.0552526,,
-2.90E-08,0.0656008,,
-2.90E-08,0.0742844,,
-2.89E-08,0.0712049,,
-2.89E-08,0.058443,,
-2.88E-08,0.0480671,,
-2.88E-08,0.0472625,,
-2.87E-08,0.0512021,,
-2.87E-08,0.0510356,,
-2.86E-08,0.0447101,,
-2.86E-08,0.0368033,,
-2.85E-08,0.0320037,,
-2.85E-08,0.0320592,,
-2.84E-08,0.0368588,,
-2.84E-08,0.0449321,,
-2.83E-08,0.0531441,,
-2.83E-08,0.0582211,,
-2.82E-08,0.0588315,,
-2.82E-08,0.0548087,,
-2.81E-08,0.0454869,,
-2.81E-08,0.0326141,,
-2.80E-08,0.023653,,
-2.80E-08,0.0253731,,
-2.79E-08,0.0338625,,
-2.79E-08,0.0375524,,
-2.78E-08,0.032087,,
-2.78E-08,0.0257615,,
-2.77E-08,0.0267048,,
-2.77E-08,0.0319482,,
-2.76E-08,0.034029,,
-2.76E-08,0.032836,,
-2.75E-08,0.0350277,,
-2.75E-08,0.0432397,,
-2.74E-08,0.0518124,,
-2.74E-08,0.0542538,,
-2.73E-08,0.0511466,,
-2.73E-08,0.0477342,,
-2.72E-08,0.046347,,
-2.72E-08,0.0457644,,
-2.71E-08,0.0471793,,
-2.71E-08,0.0543648,,
-2.70E-08,0.0654066,,
-2.70E-08,0.0698455,,
-2.69E-08,0.0594141,,
-2.69E-08,0.0400215,,
-2.68E-08,0.0278422,,
-2.68E-08,0.0321424,,
-2.67E-08,0.0465967,,
-2.67E-08,0.0583598,,
-2.66E-08,0.0615503,,
-2.66E-08,0.0583598,,
